subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S02,4,1,1,1,0.0,0,0,1,0.0,432.0,0
S02,4,1,1,1,0.125,0,0,1,0.0,432.0,0
S02,4,1,1,1,0.25,0,0,1,0.0,432.0,0
S02,4,1,1,1,0.375,0,0,1,0.0,432.0,0
S02,4,1,1,1,0.5,0,0,1,0.0,432.0,0
S02,4,1,1,1,0.625,-6,6,1,0.0,432.0,0
S02,4,1,1,1,0.75,-9,26,1,0.0,432.0,1
S02,4,1,1,1,0.875,-8,50,1,0.0,432.0,1
S02,4,1,1,1,1.0,-3,79,1,0.0,432.0,1
S02,4,1,1,1,1.125,-9,107,1,0.0,432.0,1
S02,4,1,1,1,1.25,-18,128,1,0.0,432.0,1
S02,4,1,1,1,1.375,-6,151,1,0.0,432.0,1
S02,4,1,1,1,1.5,3,172,1,0.0,432.0,1
S02,4,1,1,2,0.0,0,0,7,-432.0,0.0,0
S02,4,1,1,2,0.125,0,0,7,-432.0,0.0,0
S02,4,1,1,2,0.25,0,0,7,-432.0,0.0,0
S02,4,1,1,2,0.375,0,0,7,-432.0,0.0,0
S02,4,1,1,2,0.5,0,0,7,-432.0,0.0,0
S02,4,1,1,2,0.625,-25,-1,7,-432.0,0.0,7
S02,4,1,1,2,0.75,-43,-3,7,-432.0,0.0,7
S02,4,1,1,2,0.875,-56,-19,7,-432.0,0.0,7
S02,4,1,1,2,1.0,-72,-69,7,-432.0,0.0,6
S02,4,1,1,2,1.125,-89,-78,7,-432.0,0.0,6
S02,4,1,1,2,1.25,-106,-88,7,-432.0,0.0,6
S02,4,1,1,2,1.375,-137,-87,7,-432.0,0.0,6
S02,4,1,1,2,1.5,-162,-85,7,-432.0,0.0,6
S02,4,1,1,3,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,0.5,0,0,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,0.625,-3,16,0,-305.4701294725885,305.4701294725885,1
S02,4,1,1,3,0.75,-24,49,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,0.875,-41,76,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,1.0,-60,98,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,1.125,-108,132,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,1.25,-129,153,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,1.375,-150,181,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,3,1.5,-166,198,0,-305.4701294725885,305.4701294725885,0
S02,4,1,1,4,0.0,0,0,6,-305.4701294725885,-305.4701294725885,0
S02,4,1,1,4,0.125,0,0,6,-305.4701294725885,-305.4701294725885,0
S02,4,1,1,4,0.25,0,0,6,-305.4701294725885,-305.4701294725885,0
S02,4,1,1,4,0.375,0,0,6,-305.4701294725885,-305.4701294725885,0
S02,4,1,1,4,0.5,0,0,6,-305.4701294725885,-305.4701294725885,0
S02,4,1,1,4,0.625,-13,-9,6,-305.4701294725885,-305.4701294725885,6
S02,4,1,1,4,0.75,-34,-16,6,-305.4701294725885,-305.4701294725885,6
S02,4,1,1,4,0.875,-67,-26,6,-305.4701294725885,-305.4701294725885,7
S02,4,1,1,4,1.0,-88,-33,6,-305.4701294725885,-305.4701294725885,7
S02,4,1,1,4,1.125,-119,-52,6,-305.4701294725885,-305.4701294725885,6
S02,4,1,1,4,1.25,-151,-62,6,-305.4701294725885,-305.4701294725885,7
S02,4,1,1,4,1.375,-191,-79,6,-305.4701294725885,-305.4701294725885,7
S02,4,1,1,4,1.5,-211,-86,6,-305.4701294725885,-305.4701294725885,7
S02,4,1,1,5,0.0,0,0,1,0.0,432.0,0
S02,4,1,1,5,0.125,0,0,1,0.0,432.0,0
S02,4,1,1,5,0.25,0,0,1,0.0,432.0,0
S02,4,1,1,5,0.375,0,0,1,0.0,432.0,0
S02,4,1,1,5,0.5,0,0,1,0.0,432.0,0
S02,4,1,1,5,0.625,12,15,1,0.0,432.0,2
S02,4,1,1,5,0.75,24,45,1,0.0,432.0,2
S02,4,1,1,5,0.875,35,92,1,0.0,432.0,1
S02,4,1,1,5,1.0,38,135,1,0.0,432.0,1
S02,4,1,1,5,1.125,28,173,1,0.0,432.0,1
S02,4,1,1,5,1.25,12,206,1,0.0,432.0,1
