subject_id,session_number,run_number,trial_number,inner_trial_number,timestamp_seconds,cursor_pos_x,cursor_pos_y,target_label,target_pos_x,target_pos_y,arm_prediction_label
S07,3,1,1,1,0.0,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.125,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.25,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.375,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.5,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.625,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.75,0,0,1,0.0,432.0,0
S07,3,1,1,1,0.875,0,0,1,0.0,432.0,0
S07,3,1,1,1,1.0,0,0,1,0.0,432.0,0
S07,3,1,1,1,1.125,4,20,1,0.0,432.0,1
S07,3,1,1,1,1.25,-1,28,1,0.0,432.0,1
S07,3,1,1,1,1.375,-9,37,1,0.0,432.0,1
S07,3,1,1,1,1.5,-20,42,1,0.0,432.0,0
S07,3,1,1,1,1.625,-28,45,1,0.0,432.0,0
S07,3,1,1,1,1.75,-41,50,1,0.0,432.0,0
S07,3,1,1,1,1.875,-50,52,1,0.0,432.0,0
S07,3,1,1,1,2.0,-57,54,1,0.0,432.0,0
S07,3,1,1,2,0.0,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.125,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.25,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.375,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.5,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.625,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.75,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,0.875,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.0,0,0,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.125,-25,15,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.25,-42,29,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.375,-87,55,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.5,-102,64,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.625,-127,80,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.75,-150,90,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,1.875,-191,110,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,2,2.0,-198,116,0,-305.4701294725885,305.4701294725885,0
S07,3,1,1,3,0.0,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.125,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.25,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.375,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.5,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.625,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.75,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,0.875,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,1.0,0,0,4,305.4701294725885,-305.4701294725885,0
S07,3,1,1,3,1.125,9,-19,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,1.25,26,-41,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,1.375,51,-71,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,1.5,68,-85,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,1.625,87,-99,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,1.75,110,-115,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,1.875,129,-127,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,3,2.0,156,-146,4,305.4701294725885,-305.4701294725885,4
S07,3,1,1,4,0.0,0,0,3,432.0,0.0,0
S07,3,1,1,4,0.125,0,0,3,432.0,0.0,0
